date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:44	6680/6680	---M--	200	added ('OK')	text/html	etag:%225cbec663-1a18%22	http://ninja.allexample.com/HttpHeaderConstants-1.html	D:/webdownload/ninja/ninja.allexample.com/HttpHeaderConstants-1.html	(from http://ninja.allexample.com/HttpHeaderConstants.html)
23:16:44	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-HttpHeaderConstants.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-HttpHeaderConstants.html	(from http://ninja.allexample.com/HttpHeaderConstants.html)
23:16:45	6580/6580	---M--	200	added ('OK')	text/html	etag:%225cbec663-19b4%22	http://ninja.allexample.com/HttpHeaderUtils-1.html	D:/webdownload/ninja/ninja.allexample.com/HttpHeaderUtils-1.html	(from http://ninja.allexample.com/HttpHeaderUtils.html)
23:16:45	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-HttpHeaderUtils.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-HttpHeaderUtils.html	(from http://ninja.allexample.com/HttpHeaderUtils.html)
23:16:45	6770/6770	---M--	200	added ('OK')	text/html	etag:%225cbec662-1a72%22	http://ninja.allexample.com/ImplFromPropertiesFactory-1.html	D:/webdownload/ninja/ninja.allexample.com/ImplFromPropertiesFactory-1.html	(from http://ninja.allexample.com/ImplFromPropertiesFactory.html)
23:16:46	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-ImplFromPropertiesFactory.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-ImplFromPropertiesFactory.html	(from http://ninja.allexample.com/ImplFromPropertiesFactory.html)
23:16:46	6930/6930	---M--	200	added ('OK')	text/html	etag:%225cbec654-1b12%22	http://ninja.allexample.com/InternalServerErrorException-1.html	D:/webdownload/ninja/ninja.allexample.com/InternalServerErrorException-1.html	(from http://ninja.allexample.com/InternalServerErrorException.html)
23:16:46	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65f-cb3%22	http://ninja.allexample.com/index.html-ninja-exceptions-InternalServerErrorException.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-exceptions-InternalServerErrorException.html	(from http://ninja.allexample.com/InternalServerErrorException.html)
23:16:47	8738/8738	---M--	200	added ('OK')	text/html	etag:%225cbec654-2222%22	http://ninja.allexample.com/IsDate-1.html	D:/webdownload/ninja/ninja.allexample.com/IsDate-1.html	(from http://ninja.allexample.com/IsDate.html)
23:16:47	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-IsDate.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-IsDate.html	(from http://ninja.allexample.com/IsDate.html)
23:16:47	8739/8739	---M--	200	added ('OK')	text/html	etag:%225cbec653-2223%22	http://ninja.allexample.com/IsEnum-1.html	D:/webdownload/ninja/ninja.allexample.com/IsEnum-1.html	(from http://ninja.allexample.com/IsEnum.html)
23:16:47	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-IsEnum.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-IsEnum.html	(from http://ninja.allexample.com/IsEnum.html)
23:16:48	8776/8776	---M--	200	added ('OK')	text/html	etag:%225cbec653-2248%22	http://ninja.allexample.com/IsFloat-1.html	D:/webdownload/ninja/ninja.allexample.com/IsFloat-1.html	(from http://ninja.allexample.com/IsFloat.html)
23:16:48	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-IsFloat.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-IsFloat.html	(from http://ninja.allexample.com/IsFloat.html)
23:16:48	8851/8851	---M--	200	added ('OK')	text/html	etag:%225cbec653-2293%22	http://ninja.allexample.com/IsInteger-1.html	D:/webdownload/ninja/ninja.allexample.com/IsInteger-1.html	(from http://ninja.allexample.com/IsInteger.html)
23:16:48	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-IsInteger.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-IsInteger.html	(from http://ninja.allexample.com/IsInteger.html)
23:16:49	8739/8739	---M--	200	added ('OK')	text/html	etag:%225cbec653-2223%22	http://ninja.allexample.com/IsUUID-1.html	D:/webdownload/ninja/ninja.allexample.com/IsUUID-1.html	(from http://ninja.allexample.com/IsUUID.html)
23:16:49	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-IsUUID.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-IsUUID.html	(from http://ninja.allexample.com/IsUUID.html)
23:16:49	6519/6519	---M--	200	added ('OK')	text/html	etag:%225cbec653-1977%22	http://ninja.allexample.com/JpaInitializer-1.html	D:/webdownload/ninja/ninja.allexample.com/JpaInitializer-1.html	(from http://ninja.allexample.com/JpaInitializer.html)
23:16:50	8776/8776	---M--	200	added ('OK')	text/html	etag:%225cbec648-2248%22	http://ninja.allexample.com/package-tree-15.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-15.html	(from http://ninja.allexample.com/JpaInitializer.html)
23:16:50	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-jpa-JpaInitializer.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-jpa-JpaInitializer.html	(from http://ninja.allexample.com/JpaInitializer.html)
23:16:50	6424/6424	---M--	200	added ('OK')	text/html	etag:%225cbec653-1918%22	http://ninja.allexample.com/JpaModule-1.html	D:/webdownload/ninja/ninja.allexample.com/JpaModule-1.html	(from http://ninja.allexample.com/JpaModule.html)
23:16:50	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-jpa-JpaModule.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-jpa-JpaModule.html	(from http://ninja.allexample.com/JpaModule.html)
23:16:51	6714/6714	---M--	200	added ('OK')	text/html	etag:%225cbec653-1a3a%22	http://ninja.allexample.com/JSR303Validation-1.html	D:/webdownload/ninja/ninja.allexample.com/JSR303Validation-1.html	(from http://ninja.allexample.com/JSR303Validation.html)
23:16:51	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-JSR303Validation.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-JSR303Validation.html	(from http://ninja.allexample.com/JSR303Validation.html)
23:16:51	9011/9011	---M--	200	added ('OK')	text/html	etag:%225cbec653-2333%22	http://ninja.allexample.com/LambdaRoute-1.html	D:/webdownload/ninja/ninja.allexample.com/LambdaRoute-1.html	(from http://ninja.allexample.com/LambdaRoute.html)
23:16:52	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-LambdaRoute.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-LambdaRoute.html	(from http://ninja.allexample.com/LambdaRoute.html)
23:16:52	6428/6428	---M--	200	added ('OK')	text/html	etag:%225cbec652-191c%22	http://ninja.allexample.com/Lambdas-1.html	D:/webdownload/ninja/ninja.allexample.com/Lambdas-1.html	(from http://ninja.allexample.com/Lambdas.html)
23:16:52	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec657-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-Lambdas.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-Lambdas.html	(from http://ninja.allexample.com/Lambdas.html)
23:16:52	13877/13877	---M--	200	added ('OK')	text/html	etag:%225cbec652-3635%22	http://ninja.allexample.com/Lambdas.Kind-1.html	D:/webdownload/ninja/ninja.allexample.com/Lambdas.Kind-1.html	(from http://ninja.allexample.com/Lambdas.Kind.html)
23:16:53	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec656-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-Lambdas.Kind.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-Lambdas.Kind.html	(from http://ninja.allexample.com/Lambdas.Kind.html)
23:16:53	9415/9415	---M--	200	added ('OK')	text/html	etag:%225cbec652-24c7%22	http://ninja.allexample.com/Lambdas.LambdaInfo-1.html	D:/webdownload/ninja/ninja.allexample.com/Lambdas.LambdaInfo-1.html	(from http://ninja.allexample.com/Lambdas.LambdaInfo.html)
23:16:53	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec656-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-Lambdas.LambdaInfo.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-Lambdas.LambdaInfo.html	(from http://ninja.allexample.com/Lambdas.LambdaInfo.html)
23:16:54	15216/15216	---M--	200	added ('OK')	text/html	etag:%225cbec652-3b70%22	http://ninja.allexample.com/Lang-1.html	D:/webdownload/ninja/ninja.allexample.com/Lang-1.html	(from http://ninja.allexample.com/Lang.html)
23:16:54	8312/8312	---M--	200	added ('OK')	text/html	etag:%225cbec648-2078%22	http://ninja.allexample.com/package-tree-16.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-16.html	(from http://ninja.allexample.com/Lang.html)
23:16:54	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-i18n-Lang.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-i18n-Lang.html	(from http://ninja.allexample.com/Lang.html)
23:16:55	6426/6426	---M--	200	added ('OK')	text/html	etag:%225cbec652-191a%22	http://ninja.allexample.com/LangImpl-1.html	D:/webdownload/ninja/ninja.allexample.com/LangImpl-1.html	(from http://ninja.allexample.com/LangImpl.html)
23:16:55	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-i18n-LangImpl.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-i18n-LangImpl.html	(from http://ninja.allexample.com/LangImpl.html)
23:16:55	8749/8749	---M--	200	added ('OK')	text/html	etag:%225cbec652-222d%22	http://ninja.allexample.com/Length-1.html	D:/webdownload/ninja/ninja.allexample.com/Length-1.html	(from http://ninja.allexample.com/Length.html)
23:16:55	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-Length.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-Length.html	(from http://ninja.allexample.com/Length.html)
23:16:56	9383/9383	---M--	200	added ('OK')	text/html	etag:%225cbec651-24a7%22	http://ninja.allexample.com/LifecycleException-1.html	D:/webdownload/ninja/ninja.allexample.com/LifecycleException-1.html	(from http://ninja.allexample.com/LifecycleException.html)
23:16:56	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-LifecycleException.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-LifecycleException.html	(from http://ninja.allexample.com/LifecycleException.html)
23:16:56	10594/10594	---M--	200	added ('OK')	text/html	etag:%225cbec651-2962%22	http://ninja.allexample.com/LifecycleService-1.html	D:/webdownload/ninja/ninja.allexample.com/LifecycleService-1.html	(from http://ninja.allexample.com/LifecycleService.html)
23:16:56	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-LifecycleService.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-LifecycleService.html	(from http://ninja.allexample.com/LifecycleService.html)
23:16:57	6759/6759	---M--	200	added ('OK')	text/html	etag:%225cbec651-1a67%22	http://ninja.allexample.com/LifecycleServiceImpl-1.html	D:/webdownload/ninja/ninja.allexample.com/LifecycleServiceImpl-1.html	(from http://ninja.allexample.com/LifecycleServiceImpl.html)
23:16:57	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-LifecycleServiceImpl.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-LifecycleServiceImpl.html	(from http://ninja.allexample.com/LifecycleServiceImpl.html)
23:16:57	9274/9274	---M--	200	added ('OK')	text/html	etag:%225cbec651-243a%22	http://ninja.allexample.com/LifecycleSupport-1.html	D:/webdownload/ninja/ninja.allexample.com/LifecycleSupport-1.html	(from http://ninja.allexample.com/LifecycleSupport.html)
23:16:58	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-lifecycle-LifecycleSupport.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-lifecycle-LifecycleSupport.html	(from http://ninja.allexample.com/LifecycleSupport.html)
23:16:58	6700/6700	---M--	200	added ('OK')	text/html	etag:%225cbec651-1a2c%22	http://ninja.allexample.com/LogbackConfigurator-1.html	D:/webdownload/ninja/ninja.allexample.com/LogbackConfigurator-1.html	(from http://ninja.allexample.com/LogbackConfigurator.html)
23:16:58	7400/7400	---M--	200	added ('OK')	text/html	etag:%225cbec648-1ce8%22	http://ninja.allexample.com/package-tree-17.html	D:/webdownload/ninja/ninja.allexample.com/package-tree-17.html	(from http://ninja.allexample.com/LogbackConfigurator.html)
23:16:58	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-logging-LogbackConfigurator.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-logging-LogbackConfigurator.html	(from http://ninja.allexample.com/LogbackConfigurator.html)
23:16:59	6561/6561	---M--	200	added ('OK')	text/html	etag:%225cbec651-19a1%22	http://ninja.allexample.com/LoggerProvider-1.html	D:/webdownload/ninja/ninja.allexample.com/LoggerProvider-1.html	(from http://ninja.allexample.com/LoggerProvider.html)
23:16:59	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec656-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-LoggerProvider.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-LoggerProvider.html	(from http://ninja.allexample.com/LoggerProvider.html)
23:16:59	8787/8787	---M--	200	added ('OK')	text/html	etag:%225cbec651-2253%22	http://ninja.allexample.com/Matches-1.html	D:/webdownload/ninja/ninja.allexample.com/Matches-1.html	(from http://ninja.allexample.com/Matches.html)
23:16:59	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec655-cb3%22	http://ninja.allexample.com/index.html-ninja-validation-Matches.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-validation-Matches.html	(from http://ninja.allexample.com/Matches.html)
23:16:59	6757/6757	---M--	200	added ('OK')	text/html	etag:%225cbec650-1a65%22	http://ninja.allexample.com/MemoryFileItemProvider-1.html	D:/webdownload/ninja/ninja.allexample.com/MemoryFileItemProvider-1.html	(from http://ninja.allexample.com/MemoryFileItemProvider.html)
23:17:00	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec658-cb3%22	http://ninja.allexample.com/index.html-ninja-uploads-MemoryFileItemProvider.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-uploads-MemoryFileItemProvider.html	(from http://ninja.allexample.com/MemoryFileItemProvider.html)
23:17:00	11550/11550	---M--	200	added ('OK')	text/html	etag:%225cbec650-2d1e%22	http://ninja.allexample.com/Message-1.html	D:/webdownload/ninja/ninja.allexample.com/Message-1.html	(from http://ninja.allexample.com/Message.html)
23:17:00	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec656-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-Message.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-Message.html	(from http://ninja.allexample.com/Message.html)
23:17:00	13475/13475	---M--	200	added ('OK')	text/html	etag:%225cbec650-34a3%22	http://ninja.allexample.com/Messages-1.html	D:/webdownload/ninja/ninja.allexample.com/Messages-1.html	(from http://ninja.allexample.com/Messages.html)
23:17:01	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-i18n-Messages.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-i18n-Messages.html	(from http://ninja.allexample.com/Messages.html)
23:17:01	6502/6502	---M--	200	added ('OK')	text/html	etag:%225cbec650-1966%22	http://ninja.allexample.com/MessagesImpl-1.html	D:/webdownload/ninja/ninja.allexample.com/MessagesImpl-1.html	(from http://ninja.allexample.com/MessagesImpl.html)
23:17:01	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec65e-cb3%22	http://ninja.allexample.com/index.html-ninja-i18n-MessagesImpl.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-i18n-MessagesImpl.html	(from http://ninja.allexample.com/MessagesImpl.html)
23:17:02	28036/28036	---M--	200	added ('OK')	text/html	etag:%225cbec650-6d84%22	http://ninja.allexample.com/MethodReference-1.html	D:/webdownload/ninja/ninja.allexample.com/MethodReference-1.html	(from http://ninja.allexample.com/MethodReference.html)
23:17:02	3251/3251	---M--	200	added ('OK')	text/html	etag:%225cbec656-cb3%22	http://ninja.allexample.com/index.html-ninja-utils-MethodReference.html	D:/webdownload/ninja/ninja.allexample.com/index.html-ninja-utils-MethodReference.html	(from http://ninja.allexample.com/MethodReference.html)
23:17:02	12220/12220	---M--	200	added ('OK')	text/html	etag:%225cbec64f-2fbc%22	http://ninja.allexample.com/MigrationEngine-1.html	D:/webdownload/ninja/ninja.allexample.com/MigrationEngine-1.html	(from http://ninja.allexample.com/MigrationEngine.html)
